,20,40,50,60,101,103,105,107,109,111,112,113,114,115,116,117,119,120,121,122,123,125,129,131,133,135,137,145,147,149,151,153,155,159,161,163,169,171,173,175,177,179,180,181,183,185,186,187,189,191,193,195,197,199,201,202,203,204,205,207,209,211,213,215,217,219,221,223,225,229,231,233,235,237,238,239,240,241,243,245,247,249,251,257,261,263,269,271,273,275,277,281,283,285,287,289,291,293,295,297,299,301,303,305,307,309,311,313,315,317,319,321,323,325,329,330,333,10,335
23400,-0.05490105,-0.03196467,-0.015528422,0.48368317,0.20544313,0.108780675,0.086476065,0.025916966,0.1016376,0.089228384,0.012199143,0.045450784,0.014698473,0.022986807,0.059076194,-0.05329965,-0.0067047584,-0.04615101,-0.02401646,0.005868512,0.39437887,0.48368317,0.08120328,0.07014873,-0.05490105,0.014300635,0.0022925402,0.012008095,0.011692234,-0.023044957,-0.022712471,0.011880945,0.013362651,-0.0138211595,-0.0152728325,-0.0062404852,0.008609176,0.01678033,0.41430432,0.41152698,0.40931115,0.4177097,0.00013942935,0.00013942935,0.42602947,-0.0007808043,0.0329174,0.41841653,0.3099717,-0.10633521,-0.112111285,0.006906459,0.0037869958,-0.028177675,-0.03196467,0.038909957,0.00736808,0.038909957,0.0329174,0.035545755,-0.00793963,0.006832114,0.040857032,0.039243944,0.0022021243,0.009245886,-0.009245886,0.047451176,0.048364975,0.3099717,0.2966356,0.2884484,0.006937352,0.034766957,0.044416036,0.013370234,0.044416036,0.044416036,0.04436938,0.018328238,0.009681223,0.00473738,0.0022158541,0.001222688,0.007899459,0.00088376756,0.025576198,-0.003573933,0.028313018,0.009852341,0.00023273975,0.009619602,0.016068393,-0.007367543,0.013212899,-0.015528422,0.0029237259,-0.0074052294,0.00870085,-0.016266039,-0.009189641,-0.009189641,-0.007076397,-0.037033614,-0.04411001,-0.008964369,0.04820831,-0.0058504273,-0.11901775,0.0075753103,-0.0006379589,0.4170651,0.005794923,0.01268254,0.48368317,0.48368317,0.48368317,0.20544313,0.0
24300,-0.055504546,-0.031159543,-0.015193464,0.48325315,0.20533653,0.10871929,0.08643084,0.025899634,0.101576224,0.089167014,0.012123691,0.045385677,0.014673442,0.022969471,0.058986053,-0.053271767,-0.0066216113,-0.046157807,-0.024063217,0.0058200494,0.39342016,0.48325315,0.08178046,0.07073948,-0.055504546,0.014287884,0.0022925402,0.011995344,0.011679484,-0.023044957,-0.022712471,0.011893696,0.0133754015,-0.013833909,-0.015285584,-0.006226919,0.008595609,0.016806645,0.41332608,0.41054875,0.40833288,0.4167253,0.00013942935,0.00013942935,0.42503443,-0.0007808043,0.032854695,0.41747198,0.30967507,-0.10568723,-0.112111285,0.006224329,0.0031048658,-0.028054677,-0.031159543,0.03887162,0.00739245,0.03887162,0.032854695,0.035447128,-0.007929191,0.00678163,0.040783886,0.039172076,0.0022035486,0.009239719,-0.009239719,0.047379456,0.04829326,0.30967507,0.29643047,0.2884484,0.0068458696,0.034641713,0.044081077,0.013160517,0.044081077,0.044081077,0.04403442,0.018252108,0.009681223,0.00473738,0.0022158541,0.001222688,0.007823329,0.00088376756,0.025317373,-0.003497803,0.027978063,0.009726887,0.00023273975,0.009494147,0.015858889,-0.007280639,0.013000541,-0.015193464,0.0029237259,-0.0072826296,0.00857825,-0.016274543,-0.009191075,-0.009191075,-0.0070834686,-0.03699722,-0.044080693,-0.008953686,0.048125762,-0.00586675,-0.11833561,0.007570736,-0.0007248666,0.41608074,0.0055897813,0.01264838,0.48325315,0.48325315,0.48325315,0.20533653,0.0
25200,-0.051666494,-0.018795881,-0.0074849823,0.48341492,0.20754695,0.10990127,0.08482282,0.02561844,0.100909404,0.0852884,0.015247589,0.04403547,0.014502817,0.021929884,0.05718748,-0.05006602,-0.011337613,-0.038656294,-0.016982913,0.007874079,0.4004665,0.48341492,0.07226404,0.061978493,-0.051666494,0.009119832,0.0028859035,0.0062339287,0.005836315,-0.00041854038,2.2190697e-11,-0.0047528353,-0.0028876306,0.0023104497,0.00048304838,-0.0042254864,0.0072072484,0.0050448063,0.4221881,0.41869187,0.41590255,0.4225681,0.00017551694,0.00017551694,0.42976886,-0.0009828949,0.032464296,0.41877627,0.3155817,-0.10053882,-0.11621214,-0.003235669,-0.0071625235,-0.025958404,-0.01879588,0.0394656,0.008732843,0.0394656,0.032464296,0.034691244,-0.0067297425,0.010009696,0.039194044,0.03767477,0.0010455083,0.007732179,-0.007732179,0.045768335,0.046918646,0.3155817,0.2999099,0.2910351,0.0076169465,0.035037525,0.04384939,0.013496142,0.04384939,0.04384939,0.04379066,0.020288372,0.012186951,0.0059635253,0.0027893693,0.0015391485,0.0071603796,0.0011125073,0.022917004,-0.0017153046,0.023578534,0.007884514,0.00029297825,0.0075915353,0.012682554,-0.006148429,0.008988855,-0.0074849813,0.003680455,-0.0049031684,0.0065341257,-0.013799302,-0.008103003,-0.008103003,-0.0056962995,-0.036266718,-0.04196302,-0.008012153,0.04568692,-0.0024279612,-0.11297648,0.0076327967,-1.5850577e-05,0.42175668,0.005863345,0.0124376565,0.48341492,0.48341492,0.48341492,0.20754695,0.0
26100,-0.05165125,-0.018461341,-0.007392497,0.48305404,0.20746553,0.10985663,0.08478604,0.025606366,0.10086475,0.085243754,0.01522873,0.044005003,0.014492086,0.021917809,0.057146285,-0.05004132,-0.011320095,-0.038639896,-0.01698098,0.007864859,0.40014258,0.48305404,0.07223635,0.06195547,-0.05165125,0.009112055,0.0028859035,0.006226152,0.005828538,-0.0004185426,-3.6328942e-09,-0.004745057,-0.0028798515,0.0023026709,0.0004752695,-0.004220816,0.0072025787,0.0050572557,0.42183527,0.41833913,0.41554976,0.42220974,0.00017551694,0.00017551694,0.4294044,-0.0009828949,0.032440744,0.4184252,0.3155001,-0.10026938,-0.11621214,-0.0035183204,-0.007445174,-0.025906514,-0.018461341,0.039454736,0.008745534,0.039454736,0.032440744,0.03465205,-0.0067218808,0.009996306,0.039162625,0.037643615,0.0010438794,0.007726597,-0.007726597,0.04573529,0.0468856,0.3155001,0.2998534,0.2910351,0.0075917887,0.0350027,0.043756906,0.013438484,0.043756906,0.043756906,0.043698173,0.020266535,0.012186951,0.0059635253,0.0027893693,0.0015391485,0.0071385438,0.0011125073,0.022846356,-0.0016934684,0.023486046,0.007849875,0.00029297825,0.007556896,0.012624707,-0.0061245137,0.008930301,-0.0073924945,0.003680455,-0.0048692366,0.006500194,-0.013794055,-0.008099547,-0.008099547,-0.0056945076,-0.036247265,-0.041941773,-0.008006062,0.04564968,-0.0024281444,-0.11269383,0.007631602,-3.9813345e-05,0.4213983,0.0058068805,0.01242445,0.48305404,0.48305404,0.48305404,0.20746553,0.0
27000,-0.051618148,-0.018144779,-0.0073011885,0.48269403,0.20738459,0.109812364,0.08474937,0.025594437,0.1008205,0.0851995,0.015211389,0.043975435,0.014481752,0.02190588,0.057106383,-0.050016575,-0.011304349,-0.038622413,-0.016977586,0.007856379,0.39983264,0.48269403,0.07219474,0.06191854,-0.051618148,0.009108226,0.0028859035,0.006222322,0.005824709,-0.0004185404,-1.4977521e-11,-0.0047412296,-0.0028760245,0.0022988436,0.0004714423,-0.0042161387,0.0071979016,0.00506576,0.42149934,0.4180032,0.41521382,0.4218682,0.00017551694,0.00017551694,0.42905685,-0.0009828949,0.032418076,0.41809005,0.31541952,-0.100014806,-0.11621214,-0.0037854705,-0.007712324,-0.025857102,-0.01814478,0.039444003,0.008757467,0.039444003,0.032418076,0.03461457,-0.0067142257,0.0099839335,0.039132304,0.037613582,0.0010421696,0.0077209943,-0.0077209943,0.045703255,0.046853565,0.31541952,0.2997976,0.2910351,0.0075670527,0.03496841,0.043665595,0.013381466,0.043665595,0.043665595,0.04360687,0.020244962,0.012186951,0.0059635253,0.0027893693,0.0015391485,0.0071169687,0.0011125073,0.022776624,-0.001671894,0.023394743,0.007815679,0.00029297825,0.0075227004,0.012567598,-0.0061009056,0.008872496,-0.00730119,0.003680455,-0.004835736,0.0064666932,-0.013788446,-0.008095963,-0.008095963,-0.0056924825,-0.036228128,-0.04192061,-0.008000086,0.04561367,-0.0024279342,-0.112426676,0.007630421,-6.336804e-05,0.42105678,0.005751045,0.012411868,0.48269403,0.48269403,0.48269403,0.20738459,0.0
27900,-0.051568203,-0.01784557,-0.0072110575,0.48233515,0.20730421,0.109768525,0.08471282,0.025582662,0.10077665,0.08515565,0.015195512,0.04394675,0.014471806,0.021894105,0.057067756,-0.049991805,-0.011290302,-0.038604006,-0.016972812,0.007848694,0.3995389,0.48233515,0.07213726,0.061865415,-0.051568203,0.009105045,0.0028859035,0.0062191426,0.0058215293,-0.00041854134,-6.890307e-12,-0.0047380487,-0.0028728438,0.002295663,0.00046826166,-0.004211789,0.007193552,0.005073291,0.4211797,0.4176835,0.41489416,0.42154294,0.00017551694,0.00017551694,0.42872572,-0.0009828949,0.03239628,0.41777024,0.31534,-0.09977455,-0.11621214,-0.004037719,-0.007964573,-0.025810143,-0.01784557,0.039433397,0.008768659,0.039433397,0.03239628,0.034578804,-0.006706774,0.009972575,0.039103054,0.03758464,0.001040385,0.007715381,-0.007715381,0.045672223,0.046822537,0.31534,0.29974243,0.2910351,0.0075427047,0.03493462,0.04357547,0.013325122,0.04357547,0.04357547,0.04351674,0.020223653,0.012186951,0.0059635253,0.0027893693,0.0015391485,0.0070956615,0.0011125073,0.022707803,-0.001650586,0.023304613,0.007781922,0.00029297825,0.007488944,0.0125112245,-0.006077603,0.008815438,-0.00721106,0.003680455,-0.0048026647,0.006433622,-0.013782498,-0.008092261,-0.008092261,-0.0056902384,-0.036209304,-0.041899543,-0.007994224,0.045578863,-0.0024273098,-0.11217443,0.007629253,-8.6548695e-05,0.4207315,0.00569587,0.012399884,0.48233515,0.48233515,0.48233515,0.20730421,0.0
28800,-0.061142158,-0.023622846,-0.010531104,0.48132455,0.20602168,0.10909302,0.08542404,0.025700368,0.101025544,0.087010436,0.013879358,0.044696786,0.014591919,0.02239101,0.05807677,-0.051524777,-0.009235787,-0.04198517,-0.020253543,0.0068254694,0.391803,0.48132455,0.08017473,0.0705025,-0.061142158,0.00829073,0.0025892218,0.0057015084,0.0053447713,-0.0003755128,2.2190697e-11,-0.0043726778,-0.0026992224,0.0021813782,0.00054184056,-0.004235165,0.006910391,0.003973656,0.41914693,0.41601014,0.41350755,0.42100438,0.00015747314,0.00015747314,0.42874268,-0.00088184956,0.032731127,0.41937006,0.31475553,-0.10223185,-0.11450872,0.0002866286,-0.00323653,-0.026859378,-0.023622846,0.039419435,0.008241842,0.039419435,0.032731127,0.03510122,-0.0072775926,0.00849075,0.040008716,0.03843271,0.0015950107,0.00845381,-0.00845381,0.04656413,0.047596183,0.31475553,0.30059388,0.2929278,0.006934855,0.034727905,0.043157116,0.012631926,0.043157116,0.043157116,0.04310442,0.019094389,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.007316002,0.0009981374,0.023484923,-0.002430701,0.02497018,0.008503022,0.00026285902,0.008240161,0.013765283,-0.006504089,0.0104815755,-0.010531104,0.0033020906,-0.0057979054,0.007261194,-0.014906154,-0.0085874265,-0.0085874265,-0.006318728,-0.036618624,-0.042937353,-0.008466256,0.046898965,-0.004072737,-0.114795335,0.0076677497,-0.0007328943,0.42027637,0.0049641766,0.012563487,0.48132455,0.48132455,0.48132455,0.20602168,0.0
29700,-0.061199855,-0.023209171,-0.010353733,0.4808901,0.20592278,0.10903844,0.085379705,0.025685523,0.10097097,0.08695587,0.013850174,0.04465667,0.014577536,0.022376161,0.058022268,-0.05149529,-0.009207065,-0.041968517,-0.020257257,0.006809583,0.3913434,0.4808901,0.08021572,0.07055118,-0.061199855,0.0082817245,0.0025892218,0.005692503,0.005335766,-0.00037551287,-6.2300685e-11,-0.004363672,-0.002690217,0.0021723725,0.00053283497,-0.0042274776,0.0069027035,0.003990349,0.418654,0.41551724,0.41301462,0.42050484,0.00015747314,0.00015747314,0.42823523,-0.00088184956,0.032697972,0.41888073,0.31459907,-0.10189897,-0.11450872,-6.4066575e-05,-0.003587225,-0.026796393,-0.023209171,0.03939851,0.008254071,0.03939851,0.032697972,0.035050463,-0.007268605,0.008472661,0.039966576,0.038391214,0.0015935085,0.008447146,-0.008447146,0.04652049,0.047552545,0.31459907,0.30048347,0.2929278,0.0068887863,0.034663316,0.042979743,0.012519144,0.042979743,0.042979743,0.04292705,0.019053265,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.007274879,0.0009981374,0.023348674,-0.0023895784,0.024792807,0.00843659,0.00026285902,0.00817373,0.013654343,-0.006458138,0.010369193,-0.010353733,0.0033020906,-0.0057329163,0.0071962043,-0.014901677,-0.008583961,-0.008583961,-0.0063177166,-0.036593616,-0.04291133,-0.008458412,0.046849627,-0.004073011,-0.11444464,0.007665346,-0.0007765599,0.41977683,0.0048537985,0.012545672,0.4808901,0.4808901,0.4808901,0.20592278,0.0
30600,-0.061234664,-0.022815827,-0.010180515,0.48045668,0.2058245,0.10898434,0.085335515,0.025670847,0.10091688,0.08690177,0.013822972,0.04461771,0.014563653,0.022361489,0.057969425,-0.051465772,-0.009180655,-0.04195092,-0.020259114,0.0067950967,0.39090484,0.48045668,0.08023533,0.070578024,-0.061234664,0.008273754,0.0025892218,0.005684532,0.005327795,-0.0003755127,7.31926e-11,-0.0043557016,-0.0026822467,0.0021644023,0.00052486476,-0.0042202454,0.0068954714,0.0040055513,0.4181826,0.41504586,0.41254327,0.42002678,0.00015747314,0.00015747314,0.42774948,-0.00088184956,0.03266601,0.41841182,0.3144463,-0.10158286,-0.11450872,-0.0003972123,-0.003920371,-0.0267362,-0.022815827,0.03937807,0.008265594,0.03937807,0.03266601,0.035001796,-0.0072598266,0.008455816,0.039925832,0.038351133,0.0015919106,0.008440484,-0.008440484,0.04647815,0.047510207,0.3144463,0.30037546,0.2929278,0.0068440237,0.034600466,0.04280653,0.012408778,0.04280653,0.04280653,0.042753834,0.019013092,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.0072347084,0.0009981374,0.023215627,-0.0023494072,0.02461959,0.0083717145,0.00026285902,0.008108855,0.013546001,-0.0064132637,0.010259442,-0.010180515,0.0033020906,-0.005669448,0.0071327365,-0.014896708,-0.008580316,-0.008580316,-0.006316392,-0.036569066,-0.042885456,-0.0084507195,0.046801854,-0.00407282,-0.114111505,0.0076629957,-0.00081897253,0.4192988,0.004745782,0.012528635,0.48045668,0.48045668,0.48045668,0.2058245,0.0
31500,-0.061248027,-0.022441454,-0.010011425,0.48002425,0.2057268,0.10893072,0.08529147,0.025656337,0.10086325,0.08684813,0.013797615,0.04457984,0.0145502435,0.02234698,0.057918143,-0.051436227,-0.009156397,-0.04193224,-0.020259257,0.006781703,0.3904863,0.48002425,0.08023486,0.07058435,-0.061248027,0.008266718,0.0025892218,0.005677496,0.0053207586,-0.0003755142,-2.5382612e-09,-0.004348664,-0.0026752087,0.0021573643,0.00051782676,-0.00421345,0.006888676,0.0040193847,0.41773155,0.4145948,0.41209218,0.41956905,0.00015747314,0.00015747314,0.42728424,-0.00088184956,0.03263516,0.41796228,0.31429714,-0.10128245,-0.11450872,-0.0007139348,-0.0042370935,-0.026678547,-0.022441456,0.03935812,0.008276491,0.03935812,0.03263516,0.03495504,-0.007251249,0.008440092,0.03988641,0.03831237,0.0015902193,0.008433816,-0.008433816,0.046437033,0.04746909,0.31429714,0.30026975,0.2929278,0.006800549,0.034539334,0.042637434,0.012300816,0.042637434,0.042637434,0.042584743,0.018973853,0.010934087,0.0053504524,0.0025026114,0.0013809182,0.0071954667,0.0009981374,0.023085779,-0.0023101657,0.0244505,0.008308384,0.00026285902,0.008045525,0.013440241,-0.006369462,0.010152309,-0.010011424,0.0033020906,-0.00560749,0.007070779,-0.014891282,-0.008576507,-0.008576507,-0.006314775,-0.036544945,-0.042859722,-0.008443173,0.046755545,-0.004072236,-0.113794774,0.0076607,-0.00086015137,0.41884103,0.004640116,0.012512327,0.48002425,0.48002425,0.48002425,0.2057268,0.0
32400,0.050314043,-0.002996834,-0.0043714847,0.48674977,0.20763469,0.10983953,0.084612764,0.025486644,0.10059555,0.08453657,0.014325982,0.04311539,0.014149947,0.021694671,0.05587666,-0.049731545,-0.010396957,-0.03855092,-0.01734284,0.00738531,0.38728526,0.36902347,-0.02853619,-0.03895114,0.050314043,0.010137311,0.0029668165,0.007170495,0.0067617334,-0.0004302752,-1.718343e-11,-0.005647876,-0.0037303756,0.0031370122,0.0012583754,-0.0041849813,0.0072503444,0.004583443,0.40902945,0.40543526,0.40256768,0.4090265,0.00018043799,0.00018043799,0.4159964,-0.0010104526,0.031662837,0.40557525,0.3159169,-0.08692818,-0.1151396,-0.016315578,-0.02035253,-0.023349363,-0.0029968324,0.039494503,0.009611759,0.039494503,0.031662837,0.032961126,-0.0064012827,0.009410708,0.03806412,0.036534544,0.0009661596,0.0075553437,-0.0075553437,0.04471407,0.04589664,0.3159169,0.3005174,0.2929278,0.0071187727,0.03442514,0.041755453,0.01214593,0.041755453,0.041755453,0.041695077,0.020064218,0.01252864,0.006130727,0.0028675757,0.0015823022,0.006568152,0.0011436992,0.02102917,-0.00097041053,0.020916257,0.006860893,0.00030119263,0.0065597002,0.010959464,-0.005462639,0.007138022,-0.0043714833,0.0037836453,-0.0038201413,0.0054968265,-0.013822773,-0.008089157,-0.008089157,-0.005733615,-0.035908777,-0.041642394,-0.0078040753,0.044338617,-0.0024851395,-0.09882404,0.007652208,-0.0005334354,0.40819234,0.0044937227,0.011895848,0.48674977,0.48674977,0.48674977,0.20763469,0.0
33300,0.048479144,-0.0017030747,-0.0041263504,0.48701462,0.20766586,0.10984463,0.08463884,0.025484042,0.10060067,0.084541686,0.014187074,0.04305319,0.014119948,0.021692071,0.05578446,-0.04976023,-0.01023065,-0.038666505,-0.017494783,0.0073059085,0.38586253,0.3692883,-0.026769215,-0.037158795,0.048479144,0.010094754,0.0029668165,0.0071279383,0.0067191767,-0.0004302877,-8.048128e-09,-0.005605306,-0.0036878064,0.003094443,0.0012158058,-0.0041596116,0.0072249747,0.004651382,0.40765435,0.40406016,0.40119258,0.40765938,0.00018043799,0.00018043799,0.41462445,-0.0010104526,0.031587917,0.40430745,0.31569767,-0.08587962,-0.1151396,-0.01740887,-0.021445824,-0.023148894,-0.0017030714,0.039468605,0.009660777,0.039468605,0.031587917,0.032809667,-0.006393397,0.00930656,0.037981313,0.036450405,0.0009773669,0.0075633014,-0.0075633014,0.044642475,0.045825038,0.31569767,0.30036297,0.2929278,0.007054004,0.03433759,0.04151032,0.011988342,0.04151032,0.04151032,0.041449945,0.02000494,0.01252864,0.006130727,0.0028675757,0.0015823022,0.0065088724,0.0011436992,0.020843314,-0.000911131,0.020671124,0.006769086,0.00030119263,0.006467893,0.01080614,-0.0053994646,0.0069830404,-0.0041263504,0.0037836453,-0.0037299898,0.005406675,-0.013865815,-0.008106078,-0.008106078,-0.0057597375,-0.035894416,-0.041654155,-0.007799261,0.044249665,-0.0025445684,-0.09773074,0.007649082,-0.0005950782,0.40682518,0.004339261,0.011851129,0.48701462,0.48701462,0.48701462,0.20766586,0.0
34200,0.046752587,-0.00051329355,-0.00388154,0.4872747,0.20769776,0.10985093,0.084664434,0.02548204,0.100606956,0.084547974,0.0140569005,0.04299562,0.014092109,0.021690067,0.05569905,-0.04978782,-0.0100746425,-0.03877522,-0.017637633,0.0072310213,0.38453314,0.36954838,-0.02510486,-0.03547093,0.046752583,0.010056068,0.0029668165,0.0070892507,0.00668049,-0.00043027775,-3.6328942e-09,-0.0055666296,-0.0036491293,0.003055766,0.001177129,-0.004136099,0.007201463,0.004713571,0.4063715,0.4027773,0.39990973,0.40638417,0.00018043799,0.00018043799,0.41334495,-0.0010104526,0.03151773,0.40312564,0.3154788,-0.08491663,-0.1151396,-0.01841324,-0.022450194,-0.022963498,-0.0005133047,0.03944263,0.009704993,0.03944263,0.03151773,0.03266849,-0.0063866335,0.009208864,0.03790436,0.036372304,0.0009880136,0.0075709545,-0.0075709545,0.04457617,0.04575873,0.3154788,0.30020824,0.2929278,0.0069898656,0.034250613,0.04126551,0.011830511,0.04126551,0.04126551,0.041205134,0.019945612,0.01252864,0.006130727,0.0028675757,0.0015823022,0.0064495467,0.0011436992,0.02065783,-0.0008518056,0.020426314,0.006677399,0.00030119263,0.0063762064,0.010653015,-0.0053363973,0.0068282867,-0.0038815395,0.0037836453,-0.003639933,0.005316618,-0.013906564,-0.0081221415,-0.0081221415,-0.0057844236,-0.03588126,-0.041665677,-0.007794945,0.044167247,-0.0026008836,-0.09672638,0.0076459507,-0.00065608515,0.40555,0.00418456,0.011809747,0.4872747,0.4872747,0.4872747,0.20769776,0.0
35100,0.04514306,0.0005609466,-0.0036351,0.48753068,0.20773059,0.109858595,0.08468961,0.025480695,0.10061462,0.08455565,0.013936237,0.04294313,0.014066617,0.021688722,0.05562107,-0.049814343,-0.009929834,-0.038876697,-0.017770708,0.007161166,0.38330618,0.36980435,-0.023552066,-0.033896614,0.04514306,0.010020855,0.0029668165,0.0070540383,0.006645277,-0.0004302739,-6.890307e-12,-0.005531421,-0.0036139204,0.003020557,0.0011419201,-0.0041145817,0.0071799452,0.004770297,0.40518925,0.4015951,0.3987275,0.4052093,0.00018043799,0.00018043799,0.4121663,-0.0010104526,0.031452693,0.4020373,0.3152587,-0.084048435,-0.1151396,-0.019319199,-0.023356153,-0.022795197,0.0005609559,0.039416324,0.009743724,0.039416324,0.031452693,0.03253892,-0.006381114,0.009118529,0.037833806,0.036300816,0.0009980588,0.0075782905,-0.0075782905,0.044515662,0.045698225,0.3152587,0.30005202,0.2929278,0.0069259442,0.03416355,0.041019075,0.011671136,0.041019075,0.041019075,0.0409587,0.019885758,0.01252864,0.006130727,0.0028675757,0.0015823022,0.006389691,0.0011436992,0.020471249,-0.0007919498,0.020179877,0.0065851035,0.00030119263,0.006283911,0.010498873,-0.005272936,0.0066725295,-0.003635102,0.0037836453,-0.0035492522,0.0052259373,-0.013944822,-0.008137277,-0.008137277,-0.005807544,-0.035869524,-0.04167707,-0.0077911634,0.044091977,-0.0026534488,-0.09582041,0.0076427897,-0.0007168448,0.40437514,0.0040283473,0.011771978,0.48753068,0.48753068,0.48753068,0.20773059,0.0
36000,0.04063635,-0.0010509195,-0.004432464,0.48761865,0.20755793,0.10976418,0.08485105,0.025507974,0.10068827,0.08492127,0.013636491,0.043065,0.014079705,0.021784944,0.055781275,-0.050119318,-0.009481208,-0.03955536,-0.01844478,0.0069377073,0.38135263,0.37178507,-0.01934184,-0.029570151,0.04063635,0.009862891,0.0029128743,0.0069500166,0.006548687,-0.00042245197,2.2190697e-11,-0.0054550814,-0.0035724444,0.0029898696,0.0011453899,-0.0041116164,0.0071212463,0.004587488,0.40431947,0.40079063,0.3979752,0.4046198,0.00017715729,0.00017715729,0.41167584,-0.0009920808,0.031414922,0.40178475,0.31214818,-0.086956054,-0.11709541,-0.018318253,-0.022281807,-0.02333274,-0.0010509322,0.03905003,0.009382836,0.03905003,0.031414922,0.032715574,-0.006549634,0.008899027,0.03796456,0.036441404,0.0011152665,0.0077211927,-0.0077211927,0.044660278,0.04582134,0.31214818,0.29706785,0.2897102,0.0069501796,0.033980165,0.041136727,0.011884615,0.041136727,0.041136727,0.04107745,0.019733315,0.012300847,0.0060192593,0.002815438,0.0015535331,0.006482633,0.0011229047,0.02075338,-0.0009866692,0.020676423,0.0067887553,0.0002957164,0.006493039,0.010848058,-0.005399526,0.007097054,-0.0044324636,0.0037148518,-0.0038023316,0.005448532,-0.014172873,-0.008237264,-0.008237264,-0.005935609,-0.035946444,-0.041882053,-0.007875064,0.04431647,-0.0029220744,-0.09877716,0.007566584,-0.0006164041,0.40380082,0.004318031,0.011821101,0.48761865,0.48761865,0.48761865,0.20755793,0.0
36900,0.039139565,-7.671477e-05,-0.0041652955,0.4878459,0.20758614,0.10977031,0.0848731,0.025506612,0.10069442,0.08492742,0.013523439,0.043015275,0.014055849,0.021783581,0.05570769,-0.050142728,-0.009345665,-0.039647117,-0.018567886,0.006870512,0.38020054,0.3720123,-0.017895374,-0.02810396,0.039139565,0.009832295,0.0029128743,0.0069194213,0.006518092,-0.000422452,-1.4977521e-11,-0.0054244865,-0.0035418493,0.0029592747,0.0011147948,-0.0040918915,0.007101521,0.004637808,0.40320882,0.39968,0.39686456,0.40351567,0.00017715729,0.00017715729,0.41056806,-0.0009920808,0.031352606,0.40076107,0.31190977,-0.08617081,-0.11709541,-0.019138876,-0.023102429,-0.023179146,-7.671648e-05,0.039021295,0.009416413,0.039021295,0.031352606,0.03259556,-0.006545398,0.008814913,0.037898004,0.036374364,0.0011246378,0.007727699,-0.007727699,0.044603094,0.045764156,0.31190977,0.2968991,0.2897102,0.006880467,0.033885155,0.04086956,0.011712458,0.04086956,0.04086956,0.04081028,0.019668786,0.012300847,0.0060192593,0.002815438,0.0015535331,0.006418103,0.0011229047,0.02055074,-0.000922139,0.020409256,0.006688696,0.0002957164,0.006392979,0.01068095,-0.0053306613,0.006928129,-0.004165296,0.0037148518,-0.0037040892,0.0053502894,-0.014208722,-0.008251424,-0.008251424,-0.0059572975,-0.035934005,-0.041891303,-0.007871388,0.044245753,-0.0029708133,-0.09795653,0.007563142,-0.0006826751,0.40269667,0.0041493154,0.011785726,0.4878459,0.4878459,0.4878459,0.20758614,0.0
37800,0.03777151,0.00076842733,-0.0038954318,0.4880695,0.20761555,0.10977801,0.08489484,0.02550595,0.1007021,0.08493511,0.013420947,0.042971212,0.014034565,0.021782922,0.055642348,-0.050165128,-0.009222549,-0.03973133,-0.01868036,0.006809206,0.3791623,0.37223586,-0.01657217,-0.026763115,0.03777151,0.009805089,0.0029128743,0.0068922145,0.0064908853,-0.00042245717,-8.048128e-09,-0.005397274,-0.0035146375,0.0029320626,0.0010875829,-0.004074251,0.0070838802,0.0046826606,0.4022099,0.39868107,0.39586565,0.40252295,0.00017715729,0.00017715729,0.4095722,-0.0009920808,0.03129609,0.39984065,0.31166914,-0.08549099,-0.11709541,-0.019850096,-0.02381365,-0.023045218,0.0007684305,0.038992018,0.009443653,0.038992018,0.03129609,0.03248887,-0.0065424624,0.008739476,0.037838556,0.03631465,0.0011333434,0.007733878,-0.007733878,0.044552352,0.045713414,0.31166914,0.2967281,0.2897102,0.0068108705,0.033789776,0.040599696,0.011537974,0.040599696,0.040599696,0.040540416,0.019603448,0.012300847,0.0060192593,0.002815438,0.0015535331,0.006352765,0.0011229047,0.020346213,-0.00085680146,0.02013939,0.006587626,0.0002957164,0.0062919087,0.0105121555,-0.0052611283,0.006757526,-0.0038954306,0.0037148518,-0.0036048265,0.0052510262,-0.014241763,-0.008264539,-0.008264539,-0.005977224,-0.035923366,-0.041900586,-0.007868281,0.044182934,-0.003014853,-0.09724531,0.0075596524,-0.0007487821,0.40170395,0.003978321,0.011754329,0.4880695,0.4880695,0.4880695,0.20761555,0.0
